# SOURCE: http://skyserver.sdss.org/dr12/en/tools/search/x_sql.aspx
# TIME: Fri Apr 26 00:02:54 2019
# QUERY:
#   
#           SELECT ALL
#           p.ra,p.dec,p.u,p.g,p.r,p.i,p.z,p.type,   
#           p.deVRad_u, p.deVRad_g, p.deVRad_r, p.deVRad_i, p.deVRad_z,
#           p.deVAB_u, p.deVAB_g, p.deVAB_r, p.deVAB_i, p.deVAB_z,
#           p.deVPhi_u, p.deVPhi_g, p.deVPhi_r, p.deVPhi_i, p.deVPhi_z,
#   
#           p.expRad_u, p.expRad_g, p.expRad_r, p.expRad_i, p.expRad_z,
#           p.expAB_u, p.expAB_g, p.expAB_r, p.expAB_i, p.expAB_z,
#           p.expPhi_u, p.expPhi_g, p.expPhi_r, p.expPhi_i, p.expPhi_z 
#           FROM PhotoPrimary AS p
#           WHERE
#           p.ra BETWEEN 161.64559891344263 AND 162.09615891344262
#           AND p.dec BETWEEN 15.008631753538266 AND 15.459191753538265
#           AND p.type = 6
#           ORDER by p.r
#           
#Table1
ra,dec,u,g,r,i,z,type,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z
161.72191627711,15.2007641159973,24.79306,24.07763,22.29465,21.7839,21.74317,6,0.004783586,1.122753,0.4515288,0.0006013433,0.2085327,0.1510817,0.05,0.05,0.1682106,0.09979289,58.04667,127.1887,-0.03956366,125.0721,41.9753,0.003410853,1.416502,0.3039998,0.01130643,0.3791098,0.2988866,0.05,0.1306971,0.05995053,0.05884545,58.03878,127.9929,12.08218,125.2949,40.48779
161.998495890976,15.1684280463227,22.81795,23.6255,22.29603,21.90195,21.32874,6,2.023271,0.8862661,0.1035121,0.1469413,0.03339932,0.05,0.05,0.175257,0.1105578,0.05039921,137.2476,70.00092,11.70137,10.70234,69.90155,1.484414,1.065765,0.1956768,0.2373287,0.05108811,0.05,0.05,0.1039376,0.109149,0.05,137.5643,72.43586,12.54424,10.0316,69.83382
161.884195792858,15.2193770339785,24.33728,23.63186,22.29723,21.09772,20.1394,6,0.4416941,0.004982986,0.0004756846,3.401748E-05,0.112559,0.05,0.05,0.2695057,0.5066167,0.1992684,60.92733,40.13207,83.74422,70.93861,64.27679,0.5864042,0.001884573,0.00327888,0,0.1898972,0.05026205,0.1414457,0.1295069,0.3948544,0.2323283,61.03792,40.10119,83.78897,70.82453,63.37731
161.751211476931,15.3569575380482,26.27603,24.28048,22.30122,22.20446,24.01073,6,0.001438894,0.000876658,0.1520912,0.04547724,0.002481887,0.05,0.1907256,0.1037071,0.3990119,0.08011207,105.0284,70.52258,45.01645,96.30279,102.0837,0.02327006,0.002535283,0.2657341,0.1298679,0.0002540584,0.05,0.05,0.1494415,0.3309396,0.05,104.6014,70.63967,48.6053,95.86172,102.116
161.773417486559,15.3572941925909,25.0493,23.25752,22.30775,22.04844,21.37903,6,0.06317476,8.228087,0.2471481,2.202692,5.529592,0.6854128,0.4602581,0.05640121,0.5080526,0.05,56.90819,33.79474,102.2993,63.93156,109.4968,6.617735,2.198202,0.37891,1.1505,2.259744,0.05,0.5811052,0.08792902,0.5137136,0.05,70.25009,37.32878,105.5793,83.06209,107.9195
162.046022078434,15.0117265401555,23.4388,23.11746,22.30828,21.80674,21.59483,6,0.001327521,0.06697273,0.2997648,0.0001561153,0.03718395,0.05398235,0.08415464,0.05,0.05,0.8325827,123.5961,68.33207,67.54762,103.2593,90.95068,0.001290567,0.1203554,0.4648132,0.1961438,0.03822409,0.2118913,0.1634642,0.05,0.1181393,0.8467763,123.4739,68.29919,68.98499,68.72032,90.93212
161.87387487434,15.1009698073334,23.56882,22.56706,22.30931,22.24488,22.45066,6,0.000324857,0.3663997,0.3662437,0.2361289,0,0.05,0.07577473,0.05,0.05,0.06331634,117.5083,100.476,108.3696,47.31244,111.3532,0.0005957645,0.5351799,0.3323101,0.2939419,0.0003778753,0.05,0.0568695,0.1335461,0.05076594,0.08680546,117.5115,102.2221,100.293,51.10295,111.2815
161.861154316125,15.0324139521356,25.13115,23.22001,22.31242,21.04572,20.28113,6,0.0003273461,0.6884674,0.3663568,0.2031433,0.06293566,0.5970225,0.05,0.07140307,0.5476319,0.05,106.338,107.5235,174.1301,100.1887,66.6692,0.000261031,0.5142922,0.5485076,0.3073611,0.1159973,0.6492497,0.05,0.05,0.5677271,0.07242335,106.3861,102.2607,174.1301,98.54678,66.66655
161.930637325139,15.012869575518,22.396,22.67964,22.31277,21.92312,23.34566,6,2.623717,0.06316789,0.671313,0.9195377,21.66075,0.3482781,0.3880781,0.1030484,0.05,0.9998834,25.84247,6.206791,44.55619,43.5959,59.31696,0.732803,0.1401087,0.5899675,1.191922,5.236585,0.09012718,0.2780616,0.0511824,0.05,0.9992027,139.5889,7.593802,32.34812,43.9399,60.39301
161.79773199997,15.0368909406711,25.07773,23.20237,22.31425,20.55113,19.81458,6,0.07399191,0.4693575,0.174667,0.2736858,0.01521655,0.9969121,0.1671708,0.09800099,0.07860094,0.2306287,51.47813,-5.822786,120.4666,2.266952,105.2522,0.09489106,0.6811982,0.2631842,0.02147668,0.03402064,0.9950028,0.3533752,0.05577115,0.2558281,0.0670156,51.09251,18.10321,113.4269,36.50634,105.6495
161.910018330139,15.2833167087978,24.76426,24.95053,22.31907,21.60145,21.53861,6,29.67544,0.4562632,0.2365836,0.05226005,0.0001130902,0.05,0.2943054,0.09996873,0.06616796,0.06184302,142.3001,97.57259,68.37901,68.55586,120.9405,6.593753,1.13842,0.342669,0.04681138,0.001027016,0.05,0.05,0.05835224,0.3432294,0.05,26.67347,99.80836,66.76656,68.5854,121.0114
162.038039286806,15.1923026912447,23.90238,23.27324,22.32201,21.99147,21.1631,6,19.11938,1.09924,0.1136524,0.2572552,0.001729361,0.05,0.05,0.09637588,0.05,0.05,18.35056,1.918777,68.03247,39.81792,73.6938,6.594187,0.7327629,0.1737038,0.2624039,0.001194165,0.05,0.06954366,0.1733529,0.09792933,0.05,16.13397,19.81561,68.26418,39.30285,73.70008
161.833385948778,15.0276135245883,23.04638,23.16939,22.32331,21.66274,21.18595,6,4.007815,0.3905317,0.3927105,0.3033921,1.181399,0.05,0.05,0.9998883,0.4926108,0.05,141.582,24.89919,113.7336,142.6521,133.1073,0.9127691,0.4440702,0.4550657,0.225394,0.9105472,0.05,0.05,0.09263335,0.9999908,0.05,87.15811,21.6396,161.0701,103.0987,118.2631
161.757617210003,15.1034133024168,24.94851,22.66708,22.32363,21.89769,22.47999,6,0.1917975,0.5601137,0.0002344352,0.000947287,23.82718,0.07153119,0.05,0.3721451,0.138703,0.05,153.7667,62.93679,41.06868,130.2005,143.2927,1.737643,0.509199,0.0003648953,0.003477217,5.011106,0.9997614,0.05,0.2338065,0.4469098,0.09998475,124.2107,65.04536,40.98632,130.1395,143.437
162.037569750495,15.1206516544759,24.50529,23.75334,22.32383,21.07193,20.97566,6,0.4225956,0.308732,0.001242143,0.0787034,0.187125,0.05320665,0.05,0.08440648,0.9903156,0.07605684,23.99861,-5.765634,79.14113,100.2641,170.179,0.4420004,0.4643447,0.003306945,0.1344624,0.3077419,0.05242588,0.09152336,0.05,0.9996814,0.1231311,37.48927,168.1773,79.13583,100.4889,174.1678
161.998006080391,15.2635992325809,24.5516,23.0649,22.32477,22.26747,21.43742,6,29.66073,5.483383E-05,0.007708519,3.773152E-05,0.0003175117,0.05,0.3405316,0.2220572,0.3504768,0.09432615,113.0502,107.9552,7.938449,66.89845,107.4612,1.429726,0.004816557,0.01101953,9.346347E-05,0.02840467,0.05,0.05,0.2158777,0.3380335,0.05,140.1245,107.8995,7.952294,66.90171,35.05636
161.99940691167,15.1428241512618,24.50607,25.76245,22.32538,24.62269,23.19533,6,29.67636,0,0.002239547,29.60211,0.01071437,0.05,0.05354644,0.05,0.05,0.999499,83.12423,127.1337,78.10941,50.96698,41.08045,15.88175,0,0.0003202999,5.295815,0.01809629,0.05,0.2469365,0.05,0.05,0.05574574,92.38136,127.1825,78.07378,50.21739,41.30564
161.926454134168,15.0345562854124,23.33208,22.8586,22.32764,21.91653,22.52263,6,0.0004023895,0.2507621,0.427871,0.2939664,9.994395,0.1694761,0.05,0.05,0.05,0.05,12.12252,70.12964,7.317647,100.6672,0.2397852,0.003242943,0.2504119,0.42533,0.4722891,1.776713,0.2419579,0.1478738,0.3357555,0.09915304,0.05,12.07562,69.32107,32.90845,102.3922,22.95253
161.775147918116,15.1251752648686,24.57118,22.75291,22.33478,21.60573,21.90233,6,0.03591335,0.2360126,0.5878927,0.2358926,1.377122,0.05440642,0.09059206,0.3415705,0.6190996,0.05,81.72013,173.156,-6.782045,126.8065,80.85166,0.03543239,0.3724585,0.0002210152,0.2996398,1.618731,0.06024691,0.07778915,0.4869047,0.3154892,0.05,81.74345,173.156,111.3279,106.2522,81.06464
161.862256640841,15.2653172751464,23.52189,23.52732,22.33681,20.54034,19.63139,6,9.894642,0.1164429,0.1043004,0.0211197,0.1520931,0.05,0.1590737,0.05590808,0.05,0.1258271,86.41043,88.27629,144.6089,68.19775,148.426,4.241163,0.185543,0.1318125,0.01258316,0.2274199,0.05,0.2500294,0.3498849,0.2430815,0.103149,87.23696,85.84032,144.0836,68.19711,147.2612
161.821322364005,15.1747673649809,24.06211,23.40078,22.3384,22.50038,21.97849,6,29.66763,0.3663016,0.2021353,7.699867E-06,0.2941265,0.05,0.3109962,0.05,0.124612,0.07934002,48.67303,32.59188,94.40369,42.67957,142.0532,5.012176,0.7324648,0.1702912,0.001430937,0.4722735,0.05,0.281171,0.2425391,0.06398614,0.09074728,48.07709,32.96864,126.1887,42.69718,140.2635
161.707330828878,15.2296124163716,25.70221,24.04181,22.33861,22.48843,22.13258,6,1.199962E-05,0.5612115,0.0764357,0.01731222,7.011858,0.1229697,0.05,0.09738155,0.05,0.05,38.87546,19.65924,12.86565,34.90362,112.1672,0.002189077,0.9118034,0.1249593,0.06632015,0.8287982,0.05,0.05,0.349199,0.05,0.05,38.88904,20.51074,12.96607,35.33844,113.294
161.828206849641,15.2706542173344,24.27561,22.48737,22.34113,22.52309,23.32491,6,10.01462,0.530813,0.04140106,4.106409,0.0006148554,0.1677868,0.301012,0.05,0.05,0.05,-6.766362,159.0038,134.9498,59.66237,115.3958,4.904264,0.540928,0.0007914218,2.338447,0.0007534637,0.1832618,0.06528393,0.1859791,0.05,0.05,-6.766362,-6.737658,40.60927,58.73563,115.4125
161.810625889671,15.1322381761082,24.10909,24.86854,22.34195,22.47265,21.37684,6,29.6676,0.1207807,0.117622,0.5431395,0.9111538,0.05,0.08252657,0.1766376,0.05,0.05,139.3549,157.5959,39.52327,145.9793,59.0591,2.198129,0.2460245,0.1960949,0.4909645,0.8097442,0.08257076,0.1779471,0.1997972,0.05863299,0.05,44.48853,159.1528,38.59152,143.0116,60.23682
161.648441075088,15.1339366409625,23.37661,22.86323,22.34197,22.11087,22.06779,6,0.01973159,4.976234E-05,0.3492678,0.5648581,23.26803,0.0666362,0.05,0.05,0.2986959,0.05,92.44253,38.12128,151.1457,94.28535,24.81763,0.01533217,0.000441236,0.4860401,0.6768479,4.903267,0.05036818,0.1459301,0.08977202,0.5003687,0.05,92.161,38.11388,150.4559,99.26327,24.38613
161.694478800846,15.2121421220242,22.58581,22.80133,22.34302,21.75663,21.35388,6,0.00148972,0.8040549,0.3634953,0.009753902,1.369291,0.2421936,0.05,0.3151518,0.05,0.05,124.0114,103.335,150.227,76.52505,103.2678,0.0778525,0.6299267,0.2438433,0.009768066,0.9814868,0.05,0.05,0.1925491,0.1056407,0.05,125.0302,83.34967,30.8461,76.38349,93.11028
161.840397073732,15.1083403344449,23.39294,23.07903,22.34312,22.06629,22.53677,6,19.12389,1.765729,0.0501112,0.1490657,1.426115,0.05,0.1500308,0.3219224,0.1497098,0.2955529,106.966,-3.416623,104.2581,103.4653,148.0192,6.3042,1.235819,0.06694508,0.02075557,1.137213,0.05,0.3486862,0.4224677,0.08593038,0.5175976,107.556,3.999507,104.2847,63.92523,147.5302
161.760614468681,15.3330768323384,24.99598,23.53876,22.34475,20.83818,20.0701,6,9.893026,0.1378445,0.4848618,0.1521451,0.1598096,0.05,0.149566,0.05,0.1213636,0.06500793,57.49496,151.19,149.4008,82.8707,-6.783737,4.24936,0.06651906,0.4932297,0.2096125,0.2107785,0.05,0.4494909,0.05,0.07829905,0.1355808,60.04053,129.2991,145.1895,82.5341,-6.783737
161.798354977465,15.1693150058817,24.51483,23.15195,22.34549,22.34004,22.59916,6,29.67256,0.2360814,0.1464613,0.1228108,0.2904424,0.3815286,0.07150573,0.1482223,0.1141143,0.07978116,47.19737,0.6663017,-6.775055,123.4044,104.6614,47.67868,0.371146,0.2438415,0.1660985,0.5879932,0.08830879,0.0914206,0.127968,0.07742448,0.09917271,43.64058,6.002025,-6.775055,123.2413,106.1591
161.868936411664,15.4567993763124,24.81726,23.44993,22.34855,22.38437,23.7028,6,0.02483896,0.003886961,0.1558902,0.1521709,0.003851705,0.05,0.05490041,0.07002161,0.1143925,0.05,47.18581,114.7057,158.3545,75.40124,101.5694,0.0004015442,0.0002537443,0.212451,0.2527602,0.006766585,0.05,0.1978391,0.05978302,0.0809113,0.05,47.48634,114.7472,156.29,76.52573,101.5483
161.707054465978,15.1794185299531,23.45915,23.92397,22.34889,21.69732,21.37326,6,0.01013753,0.03919699,0.4608604,0.1355838,0.0009681957,0.2522125,0.05,0.05,0.06872597,0.05,158.3312,103.2988,55.88415,152.9001,89.57352,0.0005541635,0.005672723,0.4432796,0.00310298,0.0001366853,0.1228012,0.05,0.08980276,0.1705015,0.05339951,49.94412,103.9571,58.82919,42.06073,89.01989
161.873969543909,15.2250015496838,24.95367,23.28804,22.34908,22.60484,22.16008,6,29.66942,7.14405,0.1761207,0.1014885,7.93959,0.05,0.05774577,0.09186616,0.1907025,0.05,173.1839,144.6947,141.3351,35.52885,159.7266,8.27195,5.044424,0.2635195,0.2291261,4.639316,0.09997959,0.06939507,0.1045332,0.195667,0.2000677,173.1839,145.077,137.6811,33.15534,11.56306
161.970625765985,15.0126206562508,24.22555,23.71149,22.35118,22.31922,21.3614,6,4.124939,0.2515003,0.001354545,0.2431843,0.7395199,0.05,0.05,0.1608969,0.05,0.05,132.8772,121.8235,103.6636,60.0222,21.75856,2.198101,0.06209149,7.571956E-05,0.2471103,0.7360805,0.05,0.06668036,0.1455103,0.0606836,0.05,134.2457,121.0426,103.6902,56.91237,10.85583
161.99365848806,15.2688883864936,24.88131,23.18316,22.35176,22.04877,21.38394,6,0.003254962,0.165465,0.1139535,0.1220208,0.1125725,0.1297486,0.09050219,0.1392983,0.1551586,0.07547358,97.26804,69.86968,100.0455,156.7828,40.7381,0.006883454,0.2572848,0.1780624,0.1881402,0.1681701,0.05295153,0.05,0.2493351,0.1271965,0.1353055,97.192,70.14106,100.2185,155.5773,41.26727
162.052337658296,15.4482228549136,25.50847,23.18006,22.35395,22.4576,21.99686,6,6.756524E-05,1.026779,0.07492373,0.1269868,1.098688,0.2785147,0.05,0.09145652,0.1124339,0.05,34.38974,28.16438,167.0936,97.67021,26.33139,48.46531,1.136232,0.1239113,0.001903293,1.034219,0.1498916,0.1055344,0.1309495,0.3986663,0.05,-6.702198,29.52533,167.012,100.9025,28.32827
161.820106902292,15.0408099166334,24.79599,23.89184,22.36069,21.38546,20.82738,6,4.352567E-05,0.2290258,0.1218979,0.2360495,0.2351469,0.1775892,0.06315125,0.06707022,0.3761092,0.05,38.74191,128.0379,98.1919,81.18728,158.705,0.0003696854,0.2964857,0.2077649,0.314418,0.370494,0.05,0.05605394,0.1247406,0.3981925,0.0709068,38.38783,128.9938,97.81871,78.63516,160.6374
162.019313062054,15.0509111741988,23.9237,23.77324,22.36304,22.12764,21.66644,6,15.35104,3.005865,0.1961135,0.1521262,29.65292,0.05,0.05,0.09947772,0.1279765,0.05,13.83182,0.3269105,158.2354,162.05,141.0564,2.19854,1.766134,0.3080138,0.2681787,19.78629,0.05,0.05,0.05,0.1414682,0.05,10.01534,0.4364524,157.5868,163.62,134.6697
161.648681663847,15.4567163120653,23.96793,23.33235,22.36378,22.61781,21.44113,6,29.67262,0.3943592,0.1513467,0.1521774,0.1626522,0.05,0.05,0.05,0.05,0.09993049,131.3121,0.6051488,28.395,100.5143,146.9383,11.64178,0.588208,0.234113,0.2830205,0.3564738,0.05,0.09103122,0.08235668,0.05,0.05,128.7171,2.089478,29.2201,101.5196,143.3407
161.734108907221,15.0589366739978,23.92056,23.9745,22.36379,22.26086,22.62506,6,29.67222,5.486029,0.00135271,0.3662593,29.65714,0.05,0.1179804,0.06207864,0.05,0.05,76.76839,164.0946,66.30347,60.83585,54.97064,4.250332,2.505081,0.0005715715,0.5881385,8.258695,0.05,0.2498114,0.09510008,0.05660053,0.1000025,75.3176,162.1233,66.33362,53.97652,54.88762
161.727006812514,15.2034004247088,23.98466,23.43988,22.36483,22.39635,23.01283,6,0.1895465,0.1561701,0.1928887,0.1521005,0.001284586,0.05,0.05,0.09997272,0.1184757,0.1449277,156.6665,122.8354,16.01729,31.48105,51.40184,0.5363392,0.2993764,0.3042384,0.2587827,0.005047924,0.05145048,0.13743,0.1369094,0.1366539,0.1278615,156.057,122.2508,17.01638,27.56465,88.24765
161.868930918495,15.0401907418107,24.43858,23.19179,22.37087,22.71662,21.77383,6,15.12861,0.05133585,0.1004811,0.003515701,0.2362787,0.05,0.05,0.08608548,0.05,0.07964343,122.4849,90.94435,151.5124,101.5501,-5.805735,4.250726,0.1233827,0.1960787,0.003242379,0.4499042,0.05,0.3732683,0.1018625,0.4220443,0.07129791,123.164,128.5858,151.4104,101.3551,171.2891
162.068206352659,15.4410061010432,23.11827,22.36968,22.38031,21.96864,22.0237,6,9.801835,0.2692582,3.586597E-06,7.009442E-05,0.0003486398,0.05,0.05,0.3894995,0.3277259,0.1250742,55.74557,94.36604,43.07194,62.71742,130.0076,6.594711,0.3138669,0.04480596,0.07788293,0.0002182165,0.05,0.07172412,0.05,0.05,0.2289271,56.46091,97.26852,7.903875,63.01411,130.0132
161.797832631227,15.4495634115542,24.25753,23.1274,22.38047,22.55317,21.99621,6,29.63557,0.7413859,0.272277,0.000267683,9.89277,0.05,0.05,0.05,0.07309727,0.05,70.25128,73.326,116.5473,154.9052,173.1647,4.253705,0.7396601,0.06170858,0.0002552584,2.444817,0.05,0.05,0.2766143,0.05,0.101216,69.52253,65.16647,117.8471,154.9068,173.1673
162.067356358095,15.2474805627849,26.40513,24.4454,22.38635,21.2874,20.64436,6,0.02230689,0.5769534,0.01211363,0.2731562,0.0002045837,0.05,0.199298,0.0516304,0.05,0.4602786,114.3583,150.621,156.5823,49.52583,51.76708,0.01741111,1.061025,0.03536059,0.2336495,0.0002528085,0.05002573,0.1024133,0.05818312,0.07886125,0.1451766,114.4607,150.5206,11.65834,41.5826,51.92532
161.792236019546,15.303621031751,24.54598,23.95365,22.38781,22.02512,22.55164,6,15.34084,29.66553,0.1230867,0.2005368,6.318686,0.05,0.05,0.1008748,0.0999384,0.05,170.5994,108.4566,74.37419,73.81553,63.19952,0.5880584,8.774703,0.2116667,0.3042574,3.410217,0.1989217,0.09997381,0.09818567,0.09327839,0.05,130.9652,107.7046,74.36668,73.47068,64.51852
162.059243009306,15.1045093708567,23.98629,23.58158,22.38814,21.11022,20.8574,6,0.0004801908,3.226229E-05,0.002824022,0.202414,0.7094545,0.2527364,0.23507,0.05,0.8542802,0.05,79.17947,98.42224,49.31876,67.46802,11.51051,0.001452231,0.0004987303,0.001354024,0.2728744,0.829745,0.05,0.1268959,0.3815849,0.8576387,0.05,79.22897,98.41599,49.24717,69.41331,13.36277
161.813195654685,15.1792863244262,24.59388,23.23531,22.38815,22.27005,22.20233,6,29.62192,1.160546,0.2050885,2.577355,0.1971714,0.05,0.05,0.09997998,0.1903099,0.09882305,61.26591,144.5378,167.2899,-1.201515,160.1773,4.249491,0.8206461,0.3076535,1.313769,0.586007,0.05,0.05,0.1398138,0.2499767,0.05,68.07886,146.4203,173.1668,-6.768903,166.0467
161.703648967687,15.1963680295303,24.24528,23.50344,22.39124,23.48879,22.05831,6,29.66557,0.068541,0.1797831,0.8944475,0.3941551,0.2553671,0.1488176,0.09198048,0.05,0.05,24.3256,163.3688,95.75908,31.61149,134.4331,0.1514461,0.1192298,0.2451067,0.5940538,0.4721535,0.3424969,0.1824274,0.05,0.05,0.06181362,26.10786,163.4437,92.82291,36.99566,135.5981
161.73030632493,15.2294231601419,25.02204,23.53582,22.39453,20.80077,19.9516,6,0.04155667,0.2373417,0.000346284,0.2046547,0.293911,0.07186098,0.09984266,0.2255788,0.4905484,0.05,126.9143,105.3016,59.11591,111.8235,173.0623,0.07156837,0.4722151,0.001059054,0.2280647,0.3615401,0.07197912,0.09063737,0.1073724,0.6377095,0.09513609,127.07,105.2874,59.17722,123.1097,171.1378
161.700965693906,15.2399336508126,26.39479,23.37302,22.3971,21.84942,21.48976,6,0.01416034,0.7083634,0.1650785,0.6065392,0.8824893,0.9998158,0.05,0.4157781,0.5152818,0.05,39.50111,80.50424,173.1358,41.89225,93.49313,0.002061114,0.7330362,0.2792178,0.3033427,0.912742,0.2016497,0.05,0.4229632,0.05304695,0.05,39.50704,77.98367,5.472485,15.95762,90.24187
161.714915492478,15.379887222237,25.89214,23.8622,22.39829,22.55197,21.39599,6,0.0002671139,0.2859412,0.1895856,2.579796,13.03545,0.2134132,0.9997738,0.08081486,0.05,0.05,158.4353,131.6201,86.24277,52.92097,54.57114,8.21065,0.667456,0.2426384,0.3787542,5.350752,0.05,0.05,0.05248206,0.1193983,0.05,122.4336,98.8198,90.97838,34.15921,56.25252
161.994281200118,15.101137815341,23.0454,24.71461,22.39907,21.96651,21.75237,6,2.041388,10.2782,0.3763879,0.2361498,29.66916,0.1488818,0.2483402,0.05,0.06911121,0.3171949,96.35226,160.2918,129.4094,19.38732,142.048,1.137282,3.117184,0.7096472,0.4407336,3.412521,0.05,0.2760817,0.05,0.07892586,0.5476874,52.95883,60.40852,131.6741,19.51053,143.5619
161.743218012044,15.049630524,22.81129,22.60764,22.40381,22.02652,22.20806,6,2.157924,8.158312E-05,0.3211069,0.1603103,4.470752,0.07705508,0.2505823,0.05,0.05,0.05,172.6364,84.71068,106.964,154.4649,147.037,1.623116,0.006912183,0.2567691,0.1223835,2.738018,0.3124616,0.05,0.08712592,0.05,0.05,169.4684,84.63444,114.8887,174.0954,145.6263
161.782426966989,15.0912705433534,24.75463,23.63563,22.4055,22.45883,21.4595,6,0.003676871,3.805501,0.00259157,3.583144,0.8795899,0.1465589,0.2830615,0.06668051,0.05,0.05,126.2618,168.2384,48.69224,18.96548,49.22065,0,1.137304,0.0003681463,2.145953,1.136926,0.06154662,0.2501638,0.3868944,0.05,0.05,126.1675,87.64549,48.68037,17.34977,49.9883
161.963433688495,15.0659137579814,24.77551,23.37659,22.40578,22.64907,21.30956,6,29.67871,0.1779831,0.2360983,1.854591,19.12494,0.05,0.07744543,0.05,0.05,0.05,139.8219,156.5398,20.56263,156.4716,13.7765,10.43433,0.398565,0.47203,1.398842,4.491485,0.05,0.1232067,0.08612124,0.05,0.05,84.67519,157.3745,20.42643,157.7651,13.79751
161.945839099027,15.1538426913199,24.26231,23.26082,22.4067,21.91574,22.77679,6,29.65032,4.784234,0.9324248,0.0992248,29.67025,0.05,0.3000341,0.2997355,0.1506664,0.05,58.31834,173.2149,14.22252,128.6949,50.57174,6.714673,1.783573,0.6181265,0.1960747,4.24992,0.05,0.4499699,0.05,0.143142,0.05,61.5119,173.2087,12.60576,128.8878,49.26708
161.869010700613,15.2372308926683,23.95967,23.91446,22.40994,21.96664,21.63268,6,29.67403,0.3663189,0.02272321,0.1276556,0.2689843,0.05,0.05,0.1677064,0.1471974,0.4298784,150.0564,-2.866447,129.1966,160.9701,70.92168,0.8568883,0.4941577,0.001064693,0.200307,0.3788611,0.05,0.05,0.06812995,0.1902774,0.5475728,5.244544,-1.990047,52.54144,162.7224,72.80983
161.801018390282,15.1197174573499,23.0133,22.63971,22.41252,22.36448,21.21767,6,2.486507,0.07938388,0.1229888,3.342849,0.3511291,0.4627967,0.2150398,0.9997337,0.05,0.05,173.1632,94.78109,87.3449,50.9177,75.99345,1.899332,0.1289899,0.2230082,2.730321,0.2675693,0.3033895,0.3492292,0.9999785,0.09423912,0.05491636,-2.170815,94.31908,87.65511,48.55761,68.3202
161.958495920391,15.3256219369217,24.50832,23.79243,22.41351,21.14906,20.21496,6,6.837403,18.35767,0.01260642,0.184764,0.2574173,0.05,0.4256664,0.2158989,0.08028788,0.05,82.18532,24.55192,131.2893,59.35564,51.40898,47.64393,20.28522,0.01234089,0.2253467,0.3059857,0.05,0.06715957,0.3325741,0.1999765,0.06951227,-6.738859,80.69875,131.3137,64.43331,58.86977
161.84435477448,15.442530372963,24.16471,23.71551,22.41405,22.28235,21.53647,6,15.35499,0.5251963,0.01199141,0.5151221,7.939489,0.05,0.05,0.05124664,0.1999574,0.1062915,19.27702,77.25328,83.54642,137.4279,24.41698,4.416399,0.7468274,0.000711419,0.5906833,3.590532,0.05,0.05,0.1703473,0.1991516,0.1499909,18.69825,74.95103,83.44007,139.4967,23.02808
161.755518933145,15.3188174143543,24.73633,23.07899,22.41902,22.82915,21.82799,6,29.67575,1.29379,0.2360556,9.989983,3.542992,0.7797453,0.2142364,0.6820109,0.12778,0.05,68.19344,26.22834,118.5257,83.69489,23.87503,5.661649,1.487065,0.3281288,4.191521,1.846551,0.999898,0.09999193,0.2508388,0.1385074,0.05,106.9912,26.03734,139.4584,81.76627,23.94219
161.662728568555,15.2463738010298,23.666,25.33674,22.42105,21.32879,20.86515,6,0.2762609,0.01295898,0.03537146,0.000170946,0.0004720774,0.05,0.05,0.07323843,0.2226751,0.2248905,173.1252,43.40292,8.077936,37.05331,60.52925,0.472105,0.001824161,0.01889716,0.0005681767,0.001953303,0.08501904,0.05,0.3447321,0.1342276,0.1476542,173.1252,44.28158,8.058502,37.06876,60.50933
161.765508165369,15.1196110384455,24.63227,24.40714,22.42283,22.21591,22.40266,6,0.002043511,0.008854755,0.1629086,0.0001326723,0.006426717,0.2239561,0.1165397,0.09992176,0.259591,0.05047415,94.90054,154.7816,65.0791,120.1122,97.6448,0.0002647309,0.07501483,0.2718376,0.0007865733,0.009263893,0.238249,0.05,0.1135093,0.05,0.40414,94.86439,8.836905,63.97673,119.9706,97.70715
161.796197109843,15.1769973538066,22.11621,22.35198,22.42362,21.53336,22.15947,6,2.030326,0.3111785,0.2983,0.1082104,0.06297699,0.1499997,0.05,0.05,0.1937522,0.4735256,63.12715,28.1368,164.669,4.51702,123.9346,1.409788,0.3079129,0.4720276,0.1953516,0.1573304,0.399969,0.05185499,0.07146127,0.2496634,0.4577122,65.74983,29.4928,166.403,173.1621,105.2565
162.029558847737,15.2338211258208,23.99681,23.30051,22.42614,21.9382,22.28468,6,0.03087645,1.563141,0.03357499,0.1219821,1.864282,0.05024636,0.3390127,0.163259,0.1006277,0.05,44.70077,42.17777,65.36218,126.8171,27.58571,0.02076709,1.144696,0.001690822,0.1960205,1.416674,0.05036597,0.2952637,0.05,0.1406808,0.05,45.06503,59.07441,34.89354,126.6166,31.73797
