# SOURCE: http://skyserver.sdss.org/dr12/en/tools/search/x_sql.aspx
# TIME: Fri Apr 26 00:02:47 2019
# QUERY:
#   
#           SELECT ALL
#           p.ra,p.dec,p.u,p.g,p.r,p.i,p.z,p.type,   
#           p.deVRad_u, p.deVRad_g, p.deVRad_r, p.deVRad_i, p.deVRad_z,
#           p.deVAB_u, p.deVAB_g, p.deVAB_r, p.deVAB_i, p.deVAB_z,
#           p.deVPhi_u, p.deVPhi_g, p.deVPhi_r, p.deVPhi_i, p.deVPhi_z,
#   
#           p.expRad_u, p.expRad_g, p.expRad_r, p.expRad_i, p.expRad_z,
#           p.expAB_u, p.expAB_g, p.expAB_r, p.expAB_i, p.expAB_z,
#           p.expPhi_u, p.expPhi_g, p.expPhi_r, p.expPhi_i, p.expPhi_z 
#           FROM PhotoPrimary AS p
#           WHERE
#           p.ra BETWEEN 203.60844267931975 AND 204.05900267931975
#           AND p.dec BETWEEN 40.775866440905205 AND 41.2264264409052
#           AND p.type = 6
#           ORDER by p.r
#           
#Table1
ra,dec,u,g,r,i,z,type,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z
203.886619792721,41.1787373018008,21.74093,20.36405,19.81088,19.56969,19.53412,6,0.4135467,0.0007568187,5.637112E-06,0.03136637,6.423215E-05,0.05,0.2883183,0.4213447,0.9894304,0.2533147,121.7771,140.2717,85.18159,123.0054,129.0791,0.4141889,3.132265E-05,0.000388246,0.03688075,0.001272964,0.05063139,0.3977327,0.3315533,0.9949811,0.1501309,120.2489,140.2031,85.22718,123.0868,128.4175
203.644552129233,41.1064579320312,21.76205,20.63769,19.81574,19.58598,19.30625,6,0.5027655,0.001098372,0.003871972,0.01386453,0.1055262,0.05,0.360972,0.6831381,0.282458,0.05038723,51.58254,142.2498,53.02696,88.67331,56.12923,0.5943374,0.0003889828,0.00456604,0.03097531,0.1310972,0.05,0.5206555,0.6581501,0.1723992,0.625273,50.9355,142.2608,123.9637,88.6753,58.95439
203.857360916094,40.8390907420417,23.22575,21.1908,19.81862,18.52813,17.81847,6,29.66705,4.484677E-05,0.006885487,0.0003868013,0.07739237,0.9190294,0.41757,0.9999613,0.8942266,0.3727023,12.63876,144.7407,120.7052,86.54005,88.69859,8.047788,0.0006607643,0.01001832,0.004253132,0.1238571,0.05,0.4228995,0.9997918,0.9968107,0.520221,70.10223,144.8049,120.87,86.64191,88.60205
203.801762745272,40.9549371057085,24.7771,21.38258,19.84764,18.53887,17.84181,6,5.472207,0.06957527,0.0001173056,6.389105E-05,0.07954965,0.971481,0.09994482,0.6088447,0.5483414,0.1881494,100.2653,111.5553,87.50259,139.4188,151.9092,1.98886,0.1147621,0.003710161,0.001325603,0.1294018,0.9764718,0.2787717,0.09865469,0.2391551,0.2058256,62.57141,111.5421,87.45149,139.4732,152.1359
203.854901281996,40.7902669404377,23.78678,21.30235,19.87141,18.67991,17.98491,6,29.66998,0.1000594,0.08891226,0.06731287,0.04568698,0.3870994,0.9998578,0.8612713,0.4999776,0.9996933,192.5808,148.3321,63.22147,84.81001,87.926,3.002391,0.1581806,0.1330147,0.09497295,0.05023384,0.05,0.9999105,0.914781,0.5787892,0.9998413,183.7969,148.0144,63.18691,84.82206,87.95164
203.9058039282,41.0730777014079,23.47524,21.30541,19.89279,18.83599,18.26195,6,2.457873,0.003804,0.02799345,0.0001811065,7.485468E-06,0.05,0.3627455,0.3963933,0.7492111,0.4112393,131.5111,120.1194,116.2464,122.038,86.96204,0.7327074,0.007243598,0.05884103,0.0006751497,0.005080306,0.05,0.06242807,0.2000845,0.776575,0.05369984,127.8626,120.1034,116.1025,121.9618,87.17213
203.892310657876,41.0231562227697,23.21378,21.2059,19.894,18.8952,18.35991,6,0.002287283,0.0003733761,0.05003738,0.005705489,0.06996667,0.05,0.376947,0.2000277,0.6449351,0.999913,123.9428,76.27158,55.70441,51.96928,136.8246,0.02216525,4.635718E-05,0.06246748,0.0138569,0.09109886,0.05,0.4978814,0.3498991,0.5015131,0.9998326,123.6865,76.26851,55.69477,88.44369,137.2095
203.849127033281,41.1735814064947,21.59722,20.39655,19.90439,19.58953,19.55432,6,0.0008589859,0.05956891,0.001277459,0.07353356,0.1581528,0.1726509,0.2505141,0.6001384,0.1496503,0.05,81.32739,116.0411,54.21687,58.66549,81.36218,2.064122E-05,0.08313911,0.05714315,0.1200547,0.1739888,0.416016,0.3836658,0.2167442,0.3091798,0.2422086,81.24397,116.0013,86.95719,58.68313,84.0631
203.891416030976,40.8248257081288,23.73731,21.50379,19.90998,18.96637,18.44463,6,29.67353,6.724288E-05,0.000423829,0.005789113,0.1165953,0.09326396,0.2355655,0.8369356,0.9226995,0.156022,127.0317,143.2118,83.00647,117.9562,89.94248,7.908405,0.0001838605,0.001455179,0.01161528,0.1764745,0.05,0.125678,0.7577088,0.9978888,0.1498087,121.2169,143.2441,83.12158,118.3778,90.58749
203.767145982151,40.8665657830721,21.18677,20.27186,19.92452,19.82577,19.86986,6,1.162105E-05,0.0005468056,0.08566392,0.1310868,0.006573423,0.2724957,0.9122231,0.485144,0.8234236,0.2527382,76.61681,77.91508,57.02782,58.9122,16.85107,0.001285947,0.0002789007,0.1320556,0.2017269,0.0002946181,0.1760816,0.8471305,0.6375409,0.6415241,0.2860423,76.61926,77.98167,57.09117,61.66918,99.98848
203.956132049722,40.9660061343758,24.91368,21.45153,19.93406,18.86557,18.30704,6,29.67222,0.09047108,0.030643,1.090879E-06,0.03965953,0.7384737,0.9997944,0.3736947,0.6734332,0.3997022,119.0087,118.8315,144.7144,87.38724,82.23764,55.78539,0.1386702,0.05553199,1.578525E-05,0.05841238,0.2000617,0.9511109,0.2499925,0.6662567,0.3542183,144.547,117.6511,144.749,87.4071,82.14832
203.853926579001,40.8292627648849,21.10854,20.15869,19.9356,19.87818,19.86457,6,0.4611766,3.644694E-06,0.04602006,0.07608435,0.160126,0.05,0.8413655,0.3998884,0.3001164,0.09998824,30.62988,107.2219,116.963,85.53028,166.0607,0.4428373,1.590458E-05,0.07024826,0.1244364,0.2441963,0.09375519,0.9466028,0.3490378,0.225861,0.1044378,32.55688,107.2923,116.9237,85.54188,174.8531
203.786947119305,41.209296478835,23.86493,21.18427,19.97011,19.29764,18.96346,6,0.6883267,0.1497614,0.06615004,0.000374851,0.08698169,0.09151868,0.6127735,0.9999434,0.5826238,0.7004518,38.79021,141.2635,90.99898,124.6454,121.9643,1.21043,0.2335273,0.0001599203,0.03729563,0.1304604,0.05,0.5571104,0.5317655,0.2257339,0.7406074,39.63739,141.745,90.98313,88.96243,120.8455
203.905978430052,41.1533481275119,21.32861,20.30425,19.97787,19.81177,19.85612,6,0.6577209,0.06213219,0.09751705,0.07424746,0.2052015,0.05,0.2499767,0.6450111,0.9999822,0.05569278,116.6144,121.9705,116.134,89.94677,59.30287,0.7380376,0.09018497,0.1465916,0.08728842,0.2620305,0.05,0.3747595,0.7273207,0.9998909,0.1317985,117.1926,122.0716,116.4893,90.07969,56.68837
203.620721964884,40.9104519697434,22.55323,20.69646,19.9876,19.68429,19.54931,6,2.268724,2.127879E-05,3.19561E-06,0.0007641579,0,0.05,0.4084659,0.1679384,0.4652283,0.744701,73.43342,79.65918,124.1015,88.11515,112.6804,1.798414,4.297088E-05,0.0002378245,0.0001673897,0.0003720749,0.05,0.5396723,0.1380232,0.1722413,0.5476818,73.00639,79.65894,124.0768,88.09438,112.5405
203.775176881484,40.8716876534388,23.15329,21.39415,20.02769,19.14432,18.63309,6,0.0003002887,0.000187349,7.334047E-05,0.1026103,9.868777E-05,0.05007641,0.2251492,0.6303721,0.6499747,0.6445146,60.54,83.15067,85.17102,87.04697,111.6782,0.006729248,0.002759445,9.910179E-05,0.1501656,7.978397E-05,0.05533303,0.05,0.7699527,0.7359459,0.6088547,60.49774,83.17223,85.19577,86.62912,111.6112
203.977854465074,40.9001428665015,23.38444,21.47614,20.03428,18.84601,18.1594,6,15.34921,0.1971107,0.1065086,0,0.1049474,0.05,0.09967667,0.9996985,0.7499723,0.6631834,110.6503,164.1567,129.2699,124.028,119.4395,4.248353,0.3083994,0.1607997,7.875684E-05,0.1453788,0.05,0.09703223,0.9997572,0.7534439,0.7651204,109.7198,163.9948,128.5649,124.0284,118.8015
203.82068373045,41.2235066460452,22.80784,21.49509,20.04722,18.83282,18.16336,6,0.7082657,0.09759372,0.0804816,0,0.07043866,0.05,0.2495539,0.2499763,0.8091471,0.2499554,167.8933,167.643,149.5192,90.21221,122.3528,0.4920894,0.1525587,0.1286825,0,0.1172927,0.09610219,0.1499657,0.2500049,0.749949,0.2498629,188.7677,167.4973,149.4925,90.22047,122.4098
203.926790867619,41.2083920476815,23.81959,21.07332,20.05411,19.62481,19.32564,6,2.618431,0.01034851,0.006769806,0.1035805,0.1684696,0.05,0.3799962,0.2918697,0.5328023,0.09964325,77.56586,74.61607,55.61539,88.70073,111.485,2.163812,0.03313372,0.008044208,0.14785,0.2351605,0.05,0.2114772,0.4014458,0.7202311,0.09871835,78.08753,74.53271,55.58385,89.56864,114.4167
203.952546980135,40.9407374500068,21.62741,20.89728,20.05959,19.92667,19.95204,6,0.09802548,0.1701228,0.07548179,0.08339756,0.1451527,0.09007978,0.9876551,0.7293122,0.1639896,0.1483982,86.13546,147.2015,57.48168,28.2566,150.3408,0.1957221,0.2771851,0.117505,0.1287489,0.2353726,0.1062,0.9497766,0.8010104,0.2002529,0.1468585,84.83779,145.6466,57.19227,28.12925,149.564
203.662530399579,40.9587162858742,21.3145,20.44419,20.06598,19.91177,19.9708,6,0.4620809,0.02215437,0.002884522,0.06279738,0.1555286,0.05,0.413854,0.1142785,0.1183356,0.1498927,126.2988,88.10388,144.7969,115.7547,123.3738,0.3080879,0.09145287,0.0001892381,0.1101465,0.2171026,0.105069,0.05,0.05434566,0.1431849,0.1142401,123.3739,88.07161,144.7608,115.7619,124.5303
203.763828539558,41.2047543982701,24.0276,21.41552,20.08215,18.83022,18.16916,6,29.67769,0.00549742,0.0004305759,0.0008786781,0.01963414,0.05,0.05,0.3507321,0.4648636,0.3943683,105.0243,64.04408,79.86461,121.6372,83.28069,13.95175,0.002250893,0.002219625,0.000140923,0.03189325,0.05,0.05,0.1569236,0.2861506,0.3512838,29.3943,64.18193,79.94361,121.8282,83.4115
203.781698215372,41.1330308027492,23.29393,21.67375,20.13142,19.25888,18.7,6,0.321072,0.240675,2.303309E-05,0.01312274,0.05872769,0.2647987,0.4249923,0.439449,0.8495604,0.2924094,12.59598,137.0126,64.87642,56.29142,61.15722,0.08528377,0.2469765,5.253635E-05,0.01643053,0.08185369,0.05190014,0.4850796,0.4484694,0.8505497,0.3990877,93.61285,145.8188,64.99519,56.36087,61.13722
203.952093381087,41.074620139325,21.3836,20.44494,20.13891,19.99698,19.94474,6,0.4007677,2.212175E-05,0.0005951268,0.06933971,0.3082072,0.2456367,0.7422206,0.2322203,0.3475844,0.05,64.16788,151.6901,97.99857,56.89977,141.4259,0.2661724,1.797728E-05,2.639614E-05,0.112449,0.1752242,0.457779,0.6727427,0.07292211,0.3499523,0.131956,84.98917,151.8063,98.18488,56.88329,126.0641
203.87925317892,40.922277710972,21.89163,20.60364,20.14592,20.08981,20.18626,6,0.003139945,0.001146551,0.000279574,0.1001105,0.489882,0.05,0.4758948,0.4127983,0.1844477,0.4096934,98.58591,88.27025,85.48065,57.24772,164.3982,0.0003856843,0.002567324,0.0007230082,0.1583506,0.5042803,0.0917085,0.05100165,0.3312494,0.05603971,0.6674151,98.59036,88.25845,58.14168,57.12311,177.2995
203.774893850422,41.0819687279686,24.19469,21.43287,20.15518,19.58428,19.23316,6,0.003312206,0.01683106,0.001614743,0.06465495,0.0002019856,0.1283744,0.1553798,0.3959061,0.3003763,0.7260914,102.7525,118.6576,57.08944,57.79406,147.4765,0.07606841,0.03709778,0.04003873,0.1216112,4.909457E-05,0.05,0.1091689,0.1018032,0.05128709,0.5370914,102.8123,118.6398,57.1833,57.81126,147.4821
203.923408894129,41.1973509697219,23.76074,21.63588,20.15767,18.78659,18.06911,6,0.9384609,0.2283142,0.05464223,0.02978746,0.07109994,0.05,0.6552188,0.2008897,0.1974708,0.1814617,36.30294,134.4244,116.0126,120.9952,120.2531,1.605346,0.2662335,0.07538185,0.03775645,0.1166115,0.05,0.8537959,0.3282816,0.2557968,0.2891537,37.72114,131.3874,115.9697,121.056,120.2731
203.774163024783,40.7985674000641,22.67669,21.76789,20.18603,19.02613,18.37428,6,3.065944,0.1025466,1.632108E-05,0.1287387,0.02456588,0.05,0.1742939,0.5736573,0.627838,0.999897,37.08399,56.68407,99.41608,83.68334,113.3746,2.885727,0.1514995,0.0005944094,0.1965821,0.02870544,0.05,0.3156848,0.8413577,0.6577132,0.9996956,37.14687,56.80098,99.41958,84.04897,113.3261
203.703425892169,40.9402102337179,23.75144,21.58604,20.18976,19.43813,19.01808,6,10.10813,0.2079335,0.05576872,0.04920004,0.09072687,0.05,0.09960472,0.3409624,0.1658548,0.05,192.4815,140.0767,147.6001,86.97868,122.638,3.410956,0.3080208,0.1025557,0.05670135,0.1326162,0.05,0.07215132,0.1483557,0.3595633,0.5332856,192.1347,140.967,147.6402,87.0033,121.0083
204.018472727359,40.7760800638744,22.72193,21.00637,20.20089,19.84894,19.7054,6,0.1217836,0.2330748,0.01665343,0.03674934,0.09801201,0.06910722,0.05,0.999921,0.2256188,0.1422875,137.4112,14.96912,78.99982,117.4657,24.72052,0.2242457,0.2859224,0.0159594,0.06267512,0.1791597,0.09427061,0.1279716,0.9293455,0.186059,0.1472216,136.3739,12.75022,79.59797,117.4351,26.40733
203.955001715037,41.2183225612873,20.68549,20.39168,20.20439,20.24695,20.32395,6,0.06599505,0.0002263893,7.809671E-05,3.867454E-06,0.2966147,0.06988865,0.5243965,0.4609296,0.2373223,0.05,25.04639,113.096,55.42018,123.9239,31.23656,0.118929,0.006897221,0.0003617334,0.0002806613,0.3804995,0.1692248,0.1052419,0.4340164,0.09011164,0.05636236,24.86487,113.2042,55.48435,123.8547,29.40656
203.652072728441,41.0112062927692,21.40704,20.56411,20.2148,20.08557,19.90527,6,0.1612394,0.06027877,0.0490918,0.000130573,0.5224895,0.09840406,0.2998252,0.3498902,0.2739599,0.4824518,168.1896,116.1278,58.00957,84.93236,87.60603,0.2138422,0.1132512,0.06414188,0.001726489,0.4062645,0.185957,0.09408018,0.4451112,0.5224891,0.4750666,168.463,116.1366,58.03091,84.957,85.89803
203.641299698208,41.1400449580329,20.78285,20.2937,20.21491,20.28396,20.13812,6,0.3475319,0.1191493,0.06385094,0.0002952164,0.4161202,0.05,0.8517975,0.9999211,0.474191,0.2499887,73.82668,148.668,87.51836,118.7288,25.83298,0.4164446,0.1711487,0.07417921,0.0001928856,0.3461729,0.09250562,0.8081967,0.9998531,0.4129191,0.4291484,76.428,146.428,87.05466,118.7905,39.17159
203.914058530661,40.914189515183,25.45747,21.62885,20.22018,18.92237,18.15732,6,0.08740215,0.08395767,0.0006691923,0.03778336,0.09981502,0.9992469,0.06101844,0.2119132,0.6490111,0.09995919,110.5136,118.7335,137.9445,58.47036,89.6871,5.5655,0.130815,0.04476665,0.1126082,0.156111,0.9996907,0.1645439,0.2499712,0.2852648,0.111843,108.829,118.8132,40.78049,81.00539,89.76994
203.766484746837,40.7944314362843,23.48462,21.5702,20.23012,19.14697,18.5103,6,6.37466,0.281051,0.01651693,0.09253624,0.05579025,0.05,0.05,0.3597833,0.9571462,0.2993863,82.46799,146.0206,86.51228,88.61575,85.54086,4.632636,0.3236675,0.01940215,0.1387787,0.08504736,0.05,0.3227884,0.4418483,0.9995022,0.3000517,80.47727,144.0986,86.45657,88.87568,85.56685
203.760431822629,40.8569460461552,23.99283,21.66784,20.25428,19.05459,18.34509,6,8.162007,0.0009106432,0.1005171,0.08731021,0.005424892,0.09999333,0.3991007,0.1497812,0.5734262,0.9271479,154.155,122.0939,55.17155,87.8382,68.81044,2.716613,0.000381183,0.1315429,0.1373995,0.09745872,0.05,0.4114201,0.186805,0.6779032,0.331949,88.47374,122.0952,56.06,87.94994,176.4444
203.950468287673,41.0347052285572,21.6009,20.61506,20.25803,20.22742,20.21415,6,0.07132763,3.585182E-06,0.06522177,0.09883278,0.4317829,0.1449032,0.8791209,0.1999888,0.1184502,0.649959,61.07666,112.898,24.50413,83.41174,157.1736,0.1103555,9.24937E-05,0.1203793,0.174668,0.4001068,0.3658201,0.9067594,0.0719794,0.09645074,0.2631823,60.89157,112.9141,24.50964,78.90512,109.09
203.82074973055,41.0437536326589,22.2108,20.8609,20.26634,20.03859,19.87377,6,0.1754612,0.03260311,0.09439083,0.0007161171,0.324472,0.09956846,0.3499324,0.1998972,0.6916384,0.05,192.5591,87.77107,87.76997,101.4876,42.48709,0.2580673,0.03224521,0.1454433,0.007245452,0.3867387,0.05113716,0.8039576,0.2226113,0.9999475,0.05803765,192.5591,86.47826,87.6932,101.6714,37.82959
203.82653689955,41.0033510891177,23.6944,21.71728,20.28294,18.90945,18.21313,6,0.002593365,2.756072E-06,0.0003971934,2.130115E-06,3.766413E-05,0.05,0.366805,0.4593218,0.5618309,0.2201661,61.52092,127.2901,119.9997,86.43292,141.8914,0.001344077,3.741064E-05,0.0005762239,0.0004879354,6.619173E-05,0.05,0.6129072,0.2821378,0.5493016,0.3510625,61.69108,127.2645,120.0137,86.46898,141.789
203.66883741253,40.9599058165785,24.33245,21.66265,20.29839,18.74575,17.9536,6,16.20679,0.09558433,0.0001601895,0.06220491,0.01111631,0.05,0.7187501,0.1117438,0.2805956,0.4910049,51.71635,74.17191,81.66315,87.75048,149.8857,12.74518,0.1296461,0.0003358234,0.1030672,0.03421096,0.05,0.9998837,0.1718453,0.2182793,0.2546628,57.66748,145.7603,81.6158,87.76128,149.5802
203.72306669695,41.1431887053824,24.62269,21.68728,20.30362,18.89329,18.09114,6,0.385001,0.0003549884,0.06008821,0.01625722,0.08163111,0.5758544,0.4413728,0.09978698,0.9998077,0.2499584,187.0921,122.8377,116.3877,119.6006,87.84528,0.5857653,0.000650222,0.1079324,0.0198184,0.1271651,0.9505042,0.3207511,0.1000556,0.999702,0.05834498,134.2824,122.9101,116.3722,119.6255,88.01169
203.781322424949,41.0665618226099,25.8488,21.73294,20.30683,19.16523,18.55112,6,0.003070903,0.0001814248,0.03033632,0.00105007,0.05341217,0.05,0.5459877,0.649959,0.4969952,0.1189627,148.6933,117.6611,54.45245,53.01516,123.8106,0.000272295,0.0001746863,0.04396757,0.001306713,0.09887693,0.05008984,0.4168954,0.6687962,0.4986696,0.2015815,148.7194,117.6228,55.07584,53.02087,142.8628
203.829018512819,41.0448756954411,22.0823,20.83474,20.30987,20.08466,20.21221,6,0.1887798,0.003012962,0.0212025,0.008332918,0.1251422,0.5429015,0.2287207,0.4478454,0.9997402,0.1024343,79.00906,151.6368,129.0158,122.4063,47.6871,0.243876,0.002261996,0.0362902,0.01225797,0.244125,0.3284107,0.395898,0.2547663,0.8323042,0.1950344,111.7357,151.6828,129.1822,120.5534,47.28226
203.734190927675,40.7827975118353,23.27734,21.45654,20.31731,19.87937,19.37378,6,15.34915,0.2432758,0.1163757,0.00749982,1.414303E-05,0.05,0.1490299,0.1499843,0.6651369,0.4886263,118.5456,192.5017,60.70711,57.32848,131.046,4.248949,0.2745876,0.1718497,0.006521205,1.424736E-05,0.05,0.126949,0.2141706,0.9139158,0.7882298,120.7568,26.03624,60.19295,57.4023,131.0703
203.856009632605,40.8128006875077,23.51471,21.24916,20.33729,20.03683,19.87968,6,23.86979,0.001706835,0.0001703711,0.06928684,0.02138002,0.05,0.2351474,0.1262019,0.1876674,0.3467594,101.7323,147.4231,63.76946,55.36658,55.81182,8.213652,0.02867402,0.08599252,0.1146097,0.04761066,0.05,0.5861603,0.3941922,0.2739938,0.1446496,100.1781,114.3247,21.96706,55.45943,55.724
203.95551948546,41.2123888386314,22.17731,20.96702,20.34895,20.08607,20.12659,6,0.04233442,0.09816729,3.152261E-05,0.112551,0.06194161,0.1748006,0.09906345,0.4148666,0.148987,0.05,91.94578,175.8562,80.23128,90.5015,32.4996,0.01145084,0.1437756,0.0003074272,0.1639065,0.09432833,0.1121694,0.1958543,0.3336287,0.1000566,0.2114465,55.48673,176.2747,80.2585,90.39578,32.63618
203.754730756289,40.8440641501229,21.70135,20.76714,20.35279,20.25471,20.25375,6,0.2137023,0.06322181,0.1175685,0.1058094,0.2315145,0.05,0.115421,0.05754929,0.1268666,0.07929686,126.0594,118.5532,75.89572,88.1785,41.7439,0.159312,0.10537,0.158857,0.162733,0.3108508,0.2537625,0.2085371,0.2883261,0.1991881,0.06341087,118.2812,118.5648,67.12232,87.40383,40.22785
203.870931540724,41.1432129846789,22.20186,21.00159,20.35885,20.1254,20.01842,6,0.001002969,0.0005019894,0.07016989,0.0002273479,0.0003108586,0.05,0.1633379,0.1580418,0.07564376,0.2957737,93.30446,142.6251,12.65449,106.1987,82.60317,0.004184681,0.05674992,0.1121124,5.182585E-05,0.009436915,0.1405136,0.2966471,0.3789402,0.4005605,0.07996131,93.28525,180.3802,179.9665,106.1593,82.68999
204.020218399404,41.199062367651,25.9626,21.70446,20.36458,19.22075,18.59135,6,0.00396833,0.02363895,0.009645522,0.05359016,0.1520787,0.06349989,0.3930182,0.1766475,0.3000476,0.08821248,120.6585,21.12177,53.88506,89.91949,153.0793,0.0007237767,0.06659008,0.09466396,0.08084257,0.2135222,0.05274799,0.1299625,0.128491,0.3000474,0.09980907,120.7958,21.21473,87.20847,89.94016,155.2026
203.733594514415,41.0233950703712,22.09799,20.85462,20.36835,20.2441,19.97984,6,0.03415515,0.08324883,0.0176725,0.001883686,0,0.3376678,0.1397644,0.0577764,0.05,0.3983487,28.36166,116.826,148.7206,55.94717,62.77142,0.07424811,0.1384574,0.004812861,0.0002657829,6.068532E-05,0.1494109,0.199649,0.3778618,0.1683634,0.3050306,28.35176,116.8163,148.7125,55.93714,62.78186
203.743240846557,41.0030978522643,23.31007,21.74358,20.39877,19.44637,18.85396,6,4.617119,0.1375307,0.01496134,1.57806E-06,0.1251137,0.05,0.1190851,0.7002731,0.3203685,0.09638424,159.1786,154.3324,62.66503,117.3584,105.2166,2.749652,0.1896452,0.01729177,0.0003902284,0.1734634,0.09941863,0.09981953,0.7934794,0.410154,0.2309988,154.146,154.3322,62.82741,117.3901,107.8006
203.647672315903,40.8544898337295,23.3132,21.264,20.40329,20.03177,19.70425,6,15.35069,0.003987385,0.003536857,0.04234697,0.1279753,0.05,0.2297025,0.5816007,0.3994584,0.1207709,122.9741,91.73849,111.026,91.04613,29.37741,0.1960283,0.01289012,0.007130628,0.06823456,0.182481,0.08009557,0.0667768,0.2687818,0.3035194,0.245446,121.1802,91.77627,110.9966,91.06039,28.65493
203.609988081921,41.1847697763858,21.88732,20.96027,20.40834,20.21284,20.1622,6,1.02379,0.1361786,0.002847638,0.07869432,0.1649043,0.05,0.7063608,0.7635684,0.3271305,0.0998751,96.76651,119.1651,52.67556,115.5826,62.88558,1.05431,0.199459,0.0004362623,0.1300945,0.2464244,0.05,0.7224196,0.6721684,0.3493629,0.1174925,98.58432,118.6548,123.1023,115.1905,61.96124
203.931638893714,41.1365141015593,26.22086,21.60526,20.41266,19.7926,19.46762,6,0.03354913,0.1521347,0.1221035,0.1046858,0.08702488,0.05,0.1398955,0.7268932,0.09969742,0.1490812,179.9256,117.9356,87.23801,31.01149,132.7383,0.0003023069,0.2546586,0.1843471,0.1603542,0.1573864,0.05,0.1210683,0.7064351,0.2467132,0.292725,179.3169,117.0106,86.66313,31.85259,132.0481
204.003055702116,41.2215692260946,20.78147,20.74294,20.41674,20.43539,20.64963,6,0.1927769,0.1064712,0.01280077,0.1799013,0.4897293,0.05,0.1947895,0.1275177,0.05,0.05,60.33029,66.27979,85.09566,89.19781,40.24471,0.1982892,0.1457894,0.07090159,0.2240144,0.5655107,0.1499835,0.3000201,0.05142903,0.1514115,0.05,62.91265,70.39172,85.88794,87.54933,41.14611
203.706674754272,41.2255444054483,22.8287,21.22215,20.41842,20.21775,20.33698,6,29.63968,0.0003499141,0.0710142,0.0009777619,0.1926764,0.1847668,0.7216477,0.09234786,0.06172012,0.09984391,44.78171,129.5586,84.82964,98.77318,139.8341,2.625482,0.0001141758,0.1197762,6.912484E-05,0.3301637,0.05,0.7517033,0.1998564,0.4171984,0.08469175,63.88175,129.7333,84.83862,98.79716,138.957
203.89847488917,40.8227412335585,25.32233,21.84218,20.42634,19.31474,18.71466,6,0.3665501,0.0001684963,0.09049487,0.009303267,0.1313953,0.7500313,0.3901271,0.1490289,0.9998471,0.6159851,116.0472,74.71536,90.08627,85.76052,63.13952,0.7326713,0.001094607,0.1366443,0.01109012,0.1819923,0.9294802,0.4879675,0.3999177,0.9998712,0.6594169,117.7966,74.67525,89.8369,85.83945,62.89924
203.612776745739,41.1708800191298,25.34512,21.99674,20.48944,19.8742,19.60556,6,0.0004379034,0.1958213,0.001122145,0.06514225,0.1542593,0.5365714,0.05,0.5942643,0.2998108,0.09995966,57.85099,104.4113,85.61297,88.73599,124.3244,19.78374,0.2203858,0.0227251,0.1038504,0.2358306,0.05,0.05036311,0.596352,0.3000182,0.09618972,85.43069,99.19929,86.26607,88.73813,125.2435
204.030917671563,41.0123870790931,22.32878,20.9809,20.49298,20.24895,20.06918,6,3.772879E-05,0.0001303744,0.0006151854,0.08226924,0.2788558,0.5270055,0.5695273,0.46588,0.07041211,0.09992773,136.3871,148.3396,54.71331,116.2094,15.04255,0.00135966,0.0005483029,5.276195E-05,0.1345431,0.3641309,0.2102597,0.839256,0.2876284,0.2000243,0.3947195,136.3457,148.379,54.7397,116.2506,20.66263
203.817813103022,40.8976181246216,22.19122,21.12659,20.49574,20.27316,19.95003,6,1.183153,0.1602512,0.3062762,0.2487437,0.635097,0.1499474,0.05,0.2255864,0.3612286,0.3768399,143.867,93.91071,87.73997,84.64908,91.2857,0.9127344,0.2499478,0.4220091,0.3445709,0.4856968,0.3754421,0.1583085,0.2897587,0.3864637,0.5495612,135.3616,93.64201,89.05701,86.946,90.14516
203.622337249191,40.8096271843124,21.80982,20.72925,20.50718,20.43298,20.34837,6,0.4560794,0.06125,0.001394546,0.04607413,0.0004752246,0.05,0.09928454,0.05,0.1686331,0.3384223,166.7124,120.0398,67.61455,89.12724,86.13483,0.3990303,0.09854832,0.0002883925,0.06152233,0.05214604,0.08513421,0.1974117,0.05,0.2486045,0.05009341,168.1453,120.0395,67.61137,89.09447,86.43932
203.61803803363,41.0045525995262,24.22698,21.7945,20.51119,19.75274,19.28531,6,23.82903,0.1334001,1.067624E-05,0.0669871,0.1491598,0.05,0.5349677,0.8579642,0.1497665,0.5500085,99.35291,148.2041,58.16016,87.74077,121.0737,8.215397,0.197842,0.0001339757,0.1145413,0.2055143,0.05,0.6063932,0.7201384,0.1871788,0.6873271,98.37704,149.5703,58.2091,87.74291,131.3514
203.993141873937,41.1362763267646,25.51865,21.79636,20.5315,19.6538,19.22797,6,0.0001264558,2.033818,0.06914187,0.0002527062,0.2367692,0.6700114,0.4166194,0.301343,0.4261968,0.06882145,140.0211,102.5935,116.9445,119.7742,144.2885,12.7565,0.5199083,0.1152961,0.007235073,0.3117509,0.05,0.1915983,0.249896,0.1919019,0.1350313,58.84518,22.64034,117.0034,119.4845,145.1586
